State is: [1.875424, 1.6730088533333332, 6.8538711066666655, 3.9915133333333337, 25.757706463333335, 0.6111301245833334, 7.6571860791666655, 1.6730088533333332, 6.8538711066666655, 3.9915133333333337, 25.757706463333335, 0.6111301245833334, 7.6571860791666655, 0.60256423625, 6.8538711066666655, 3.9915133333333337, 25.757706463333335, 0.6111301245833334, 7.6571860791666655, 0.60256423625, 0.2279233, 3.9915133333333337, 25.757706463333335, 0.6111301245833334, 7.6571860791666655, 0.60256423625, 0.2279233, 0.56799315, 1.0, 1.0, 1.0, 1.0, 1.0, 114.0, 3.0] time: 100
State is: [1.7719013333333333, 1.6973744533333337, 7.645601526666667, 3.902802466666667, 26.10224800025, 0.6803695208333334, 7.35878204525, 1.6973744533333337, 7.645601526666667, 3.902802466666667, 26.10224800025, 0.6803695208333334, 7.35878204525, 1.1843536049999999, 7.645601526666667, 3.902802466666667, 26.10224800025, 0.6803695208333334, 7.35878204525, 1.1843536049999999, 0.5775986120000001, 3.902802466666667, 26.10224800025, 0.6803695208333334, 7.35878204525, 1.1843536049999999, 0.5775986120000001, 0.5853053500000001, 1.0, 1.0, 1.0, 1.0, 1.0, 103.0, 2.0] time: 167
State is: [1.8572826666666666, 1.55459358, 6.743654416772, 3.310415706666667, 24.29155277608333, 0.7803878875000001, 6.5095943666250005, 1.55459358, 6.743654416772, 3.310415706666667, 24.29155277608333, 0.7803878875000001, 6.5095943666250005, 1.3315632999999998, 6.743654416772, 3.310415706666667, 24.29155277608333, 0.7803878875000001, 6.5095943666250005, 1.3315632999999998, 0.49277242312499997, 3.310415706666667, 24.29155277608333, 0.7803878875000001, 6.5095943666250005, 1.3315632999999998, 0.49277242312499997, 0.5859738999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 114.0, 3.0] time: 233
State is: [1.8218980000000002, 1.6628821333333335, 6.898687688334, 3.41421652, 24.95283901775, 0.7597513275000001, 6.544764690916665, 1.6628821333333335, 6.898687688334, 3.41421652, 24.95283901775, 0.7597513275000001, 6.544764690916665, 1.2069589849999998, 6.898687688334, 3.41421652, 24.95283901775, 0.7597513275000001, 6.544764690916665, 1.2069589849999998, 0.6192525754999999, 3.41421652, 24.95283901775, 0.7597513275000001, 6.544764690916665, 1.2069589849999998, 0.6192525754999999, 0.5605389500000001, 1.0, 1.0, 1.0, 1.0, 1.0, 114.0, 3.0] time: 304
State is: [1.8218980000000002, 1.6628821333333335, 6.898687688334, 3.41421652, 24.95283901775, 0.7597513275000001, 6.544764690916665, 1.6628821333333335, 6.898687688334, 3.41421652, 24.95283901775, 0.7597513275000001, 6.544764690916665, 1.2069589849999998, 6.898687688334, 3.41421652, 24.95283901775, 0.7597513275000001, 6.544764690916665, 1.2069589849999998, 0.6192525754999999, 3.41421652, 24.95283901775, 0.7597513275000001, 6.544764690916665, 1.2069589849999998, 0.6192525754999999, 0.5605389500000001, 1.0, 1.0, 1.0, 1.0, 1.0, 114.0, 3.0] time: 308
State is: [1.8218980000000002, 1.6628821333333335, 6.898687688334, 3.41421652, 24.95283901775, 0.7597513275000001, 6.544764690916665, 1.6628821333333335, 6.898687688334, 3.41421652, 24.95283901775, 0.7597513275000001, 6.544764690916665, 1.2069589849999998, 6.898687688334, 3.41421652, 24.95283901775, 0.7597513275000001, 6.544764690916665, 1.2069589849999998, 0.6192525754999999, 3.41421652, 24.95283901775, 0.7597513275000001, 6.544764690916665, 1.2069589849999998, 0.6192525754999999, 0.5605389500000001, 1.0, 1.0, 1.0, 1.0, 1.0, 114.0, 3.0] time: 313
State is: [1.7650940000000002, 1.8995061999999998, 2.054927212347333, 2.3522391733333334, 2.742854580833333, 0.7215223994166668, 5.091863451708333, 1.8995061999999998, 2.054927212347333, 2.3522391733333334, 2.742854580833333, 0.7215223994166668, 5.091863451708333, 1.4977793300000002, 2.054927212347333, 2.3522391733333334, 2.742854580833333, 0.7215223994166668, 5.091863451708333, 1.4977793300000002, 0.4020373113750001, 2.3522391733333334, 2.742854580833333, 0.7215223994166668, 5.091863451708333, 1.4977793300000002, 0.4020373113750001, 0.5911632, 1.0, 1.0, 1.0, 1.0, 1.0, 69.0, 2.0] time: 387
State is: [1.577048, 1.7964422666666668, 6.430994733333333, 3.3606912466666667, 24.584322586666662, 0.8027620324166667, 5.918887562000001, 1.7964422666666668, 6.430994733333333, 3.3606912466666667, 24.584322586666662, 0.8027620324166667, 5.918887562000001, 1.35768950225, 6.430994733333333, 3.3606912466666667, 24.584322586666662, 0.8027620324166667, 5.918887562000001, 1.35768950225, 0.3698237199999998, 3.3606912466666667, 24.584322586666662, 0.8027620324166667, 5.918887562000001, 1.35768950225, 0.3698237199999998, 0.5831483500000001, 1.0, 1.0, 1.0, 2.0, 1.0, 15.0, 1.0] time: 462
State is: [1.8479513333333333, 1.6482225333333334, 7.2958675333333325, 4.094458206666667, 24.985931213166666, 0.6976099608333333, 5.507927568916666, 1.6482225333333334, 7.2958675333333325, 4.094458206666667, 24.985931213166666, 0.6976099608333333, 5.507927568916666, 1.3832020575, 7.2958675333333325, 4.094458206666667, 24.985931213166666, 0.6976099608333333, 5.507927568916666, 1.3832020575, 0.26434530625, 4.094458206666667, 24.985931213166666, 0.6976099608333333, 5.507927568916666, 1.3832020575, 0.26434530625, 0.5731356000000001, 1.0, 1.0, 1.0, 1.0, 1.0, 102.0, 4.0] time: 537
State is: [1.7671506666666663, 1.6604740000000004, 6.9851386600000005, 3.6082883466666664, 25.315536996666665, 0.5901998661666668, 6.013382820416666, 1.6604740000000004, 6.9851386600000005, 3.6082883466666664, 25.315536996666665, 0.5901998661666668, 6.013382820416666, 1.2435622230000003, 6.9851386600000005, 3.6082883466666664, 25.315536996666665, 0.5901998661666668, 6.013382820416666, 1.2435622230000003, 0.29781460374999996, 3.6082883466666664, 25.315536996666665, 0.5901998661666668, 6.013382820416666, 1.2435622230000003, 0.29781460374999996, 0.5788551500000001, 1.0, 1.0, 1.0, 1.0, 1.0, 103.0, 2.0] time: 638
