Time quotient is: 0.5565122365951538| input type: 2| time:81 | latency: 24.486538410186768
Time quotient is: 0.5736057487401095| input type: 2| time:141 | latency: 25.23865294456482
Time quotient is: 0.692535790530118| input type: 2| time:206 | latency: 30.471574783325195
Time quotient is: 0.689971620386297| input type: 2| time:272 | latency: 30.35875129699707
Time quotient is: 0.7011797211386941| input type: 2| time:340 | latency: 30.85190773010254
Time quotient is: 0.709058246829293| input type: 2| time:406 | latency: 31.19856286048889
Time quotient is: 0.796282562342557| input type: 2| time:476 | latency: 35.03643274307251
Time quotient is: 0.8072892156514254| input type: 2| time:546 | latency: 35.52072548866272
Time quotient is: 0.46875448660417035| input type: 2| time:602 | latency: 20.625197410583496
Time quotient is: 0.5006385066292502| input type: 2| time:658 | latency: 22.02809429168701
Time quotient is: 0.4628818143497814| input type: 2| time:714 | latency: 20.36679983139038
Time quotient is: 0.47817011313004926| input type: 2| time:770 | latency: 21.039484977722168
Time quotient is: 0.7010764371265065| input type: 2| time:836 | latency: 30.847363233566284
Time quotient is: 0.4611033526333896| input type: 2| time:891 | latency: 20.28854751586914
Time quotient is: 0.5049395777962424| input type: 2| time:948 | latency: 22.217341423034668
Time quotient is: 0.4886918609792536| input type: 2| time:1004 | latency: 21.502441883087158
Time quotient is: 0.5002315206961199| input type: 2| time:1061 | latency: 22.010186910629272
Time quotient is: 0.5102369622750715| input type: 2| time:1118 | latency: 22.45042634010315
Time quotient is: 0.4821594682606784| input type: 2| time:1174 | latency: 21.21501660346985
Time quotient is: 0.5582496903159402| input type: 2| time:1234 | latency: 24.562986373901367
Time quotient is: 0.5552912083539095| input type: 2| time:1293 | latency: 24.43281316757202
Time quotient is: 0.594302237033844| input type: 2| time:1354 | latency: 26.149298429489136
Time quotient is: 0.574750233780254| input type: 2| time:1415 | latency: 25.289010286331177
Time quotient is: 0.6751840548081831| input type: 2| time:1479 | latency: 29.70809841156006
Time quotient is: 0.5682612440802834| input type: 2| time:1542 | latency: 25.00349473953247
Time quotient is: 0.5853116566484625| input type: 2| time:1602 | latency: 25.75371289253235
Time quotient is: 0.8100788484920155| input type: 2| time:1673 | latency: 35.64346933364868
Time quotient is: 0.4552479007027366| input type: 2| time:1728 | latency: 20.03090763092041
Time quotient is: 0.500431711023504| input type: 2| time:1800 | latency: 22.01899528503418
Time quotient is: 0.7988120100714944| input type: 2| time:1870 | latency: 35.14772844314575
Time quotient is: 0.8258164091543718| input type: 2| time:1942 | latency: 36.33592200279236
Time quotient is: 0.8247524933381514| input type: 2| time:2013 | latency: 36.28910970687866
Time quotient is: 0.6995176727121527| input type: 2| time:2079 | latency: 30.778777599334717
Time quotient is: 0.9687856923450123| input type: 2| time:2157 | latency: 42.62657046318054
Time quotient is: 0.8928349397399209| input type: 2| time:2231 | latency: 39.28473734855652
Time quotient is: 0.9001282941211354| input type: 2| time:2305 | latency: 39.605644941329956
Time quotient is: 0.8681622743606567| input type: 2| time:2378 | latency: 38.1991400718689
Time quotient is: 0.8580892140215094| input type: 2| time:2451 | latency: 37.75592541694641
Time quotient is: 0.8713880560614846| input type: 2| time:2524 | latency: 38.34107446670532
Time quotient is: 0.8656944632530212| input type: 2| time:2597 | latency: 38.090556383132935
Time quotient is: 0.8964205600998618| input type: 2| time:2671 | latency: 39.44250464439392
Time quotient is: 0.8921150348403237| input type: 2| time:2761 | latency: 39.25306153297424
Time quotient is: 0.801130240613764| input type: 2| time:2831 | latency: 35.249730587005615
Time quotient is: 0.8087820952588861| input type: 2| time:2902 | latency: 35.58641219139099
Time quotient is: 0.8608793887225065| input type: 2| time:2974 | latency: 37.87869310379028
Time quotient is: 0.7949064157225869| input type: 2| time:3044 | latency: 34.97588229179382
Time quotient is: 0.9204780730334196| input type: 2| time:3120 | latency: 40.50103521347046
Time quotient is: 0.5457764105363325| input type: 2| time:3178 | latency: 24.014162063598633
Time quotient is: 0.583434359593825| input type: 2| time:3238 | latency: 25.671111822128296
Time quotient is: 0.5826956846497275| input type: 2| time:3298 | latency: 25.638610124588013
Time quotient is: 0.6165297790007158| input type: 2| time:3359 | latency: 27.127310276031494
Time quotient is: 0.5555400035598062| input type: 2| time:3419 | latency: 24.44376015663147
Time quotient is: 0.5890581499446522| input type: 2| time:3479 | latency: 25.918558597564697
Time quotient is: 0.5680197910829023| input type: 2| time:3539 | latency: 24.992870807647705
Time quotient is: 0.5813083973797885| input type: 2| time:3599 | latency: 25.577569484710693
Time quotient is: 0.5791075392202898| input type: 2| time:3659 | latency: 25.48073172569275
Time quotient is: 0.5625447955998507| input type: 2| time:3718 | latency: 24.751971006393433
Time quotient is: 0.8095063187859275| input type: 2| time:3789 | latency: 35.61827802658081
Time quotient is: 0.8246824036944996| input type: 2| time:3860 | latency: 36.28602576255798
Time quotient is: 0.8101071877913042| input type: 2| time:3935 | latency: 35.64471626281738
Time quotient is: 0.8141186291521246| input type: 2| time:4006 | latency: 35.82121968269348
Time quotient is: 0.8124779896302656| input type: 2| time:4076 | latency: 35.74903154373169
Time quotient is: 0.8200194889848883| input type: 2| time:4147 | latency: 36.08085751533508
Time quotient is: 0.8155106414448131| input type: 2| time:4217 | latency: 35.88246822357178
Time quotient is: 0.8311490904201161| input type: 2| time:4289 | latency: 36.57055997848511
Time quotient is: 0.4783553589474071| input type: 2| time:4345 | latency: 21.047635793685913
Time quotient is: 0.5974779833446849| input type: 2| time:4406 | latency: 26.289031267166138
Time quotient is: 0.8151522062041543| input type: 2| time:4476 | latency: 35.86669707298279
Time quotient is: 0.819693998856978| input type: 2| time:4547 | latency: 36.06653594970703
Time quotient is: 0.7996591600504789| input type: 2| time:4617 | latency: 35.18500304222107
Time quotient is: 0.7987947355617177| input type: 2| time:4687 | latency: 35.146968364715576
Time quotient is: 0.7857195247303356| input type: 2| time:4756 | latency: 34.571659088134766
Time quotient is: 0.8057866204868663| input type: 2| time:4827 | latency: 35.45461130142212
Time quotient is: 0.8204438415440646| input type: 2| time:4898 | latency: 36.09952902793884
Time quotient is: 0.7983754656531594| input type: 2| time:4968 | latency: 35.128520488739014
Time quotient is: 0.8100269111719999| input type: 2| time:5038 | latency: 35.64118409156799
Time quotient is: 0.8054759123108604| input type: 2| time:5109 | latency: 35.440940141677856
Time quotient is: 0.8086612603881143| input type: 2| time:5179 | latency: 35.581095457077026
Time quotient is: 0.8071862404996698| input type: 2| time:5250 | latency: 35.516194581985474
Time quotient is: 0.831295213916085| input type: 2| time:5321 | latency: 36.57698941230774
