Time quotient is: 2.1271317481994627| input type: 3| time:89 |latency: 31.906976222991943
Time quotient is: 0.6420747588078181| input type: 3| time:155 |latency: 30.81958842277527
Time quotient is: 0.6144198030233383| input type: 3| time:219 |latency: 29.49215054512024
Time quotient is: 0.6166849285364151| input type: 3| time:283 |latency: 29.600876569747925
Time quotient is: 0.6223045984903971| input type: 3| time:350 |latency: 29.870620727539062
Time quotient is: 0.619458794593811| input type: 3| time:415 |latency: 29.73402214050293
Time quotient is: 0.6648235321044922| input type: 3| time:482 |latency: 31.911529541015625
Time quotient is: 1.0803367247184117| input type: 3| time:569 |latency: 51.856162786483765
Time quotient is: 1.0318289150794346| input type: 3| time:654 |latency: 49.527787923812866
Time quotient is: 1.0129472861687343| input type: 3| time:738 |latency: 48.62146973609924
Time quotient is: 0.7977817803621292| input type: 3| time:811 |latency: 38.2935254573822
Time quotient is: 0.8263700207074484| input type: 3| time:886 |latency: 39.66576099395752
Time quotient is: 0.8729425370693207| input type: 3| time:965 |latency: 41.90124177932739
Time quotient is: 0.8578651795784632| input type: 3| time:1041 |latency: 41.177528619766235
Time quotient is: 0.841547374924024| input type: 3| time:1116 |latency: 40.39427399635315
Time quotient is: 0.6793704628944397| input type: 3| time:1183 |latency: 32.609782218933105
Time quotient is: 0.6826881021261215| input type: 3| time:1251 |latency: 32.76902890205383
Time quotient is: 0.675417443116506| input type: 3| time:1319 |latency: 32.420037269592285
Time quotient is: 0.6162667622168859| input type: 3| time:1383 |latency: 29.580804586410522
Time quotient is: 0.576762651403745| input type: 3| time:1446 |latency: 27.68460726737976
Time quotient is: 0.5981644739707311| input type: 3| time:1510 |latency: 28.711894750595093
Time quotient is: 0.6390312413374583| input type: 3| time:1575 |latency: 30.673499584197998
Time quotient is: 0.6291627238194147| input type: 3| time:1640 |latency: 30.19981074333191
Time quotient is: 0.5910458862781525| input type: 3| time:1704 |latency: 28.37020254135132
Time quotient is: 0.6314679036537806| input type: 3| time:1769 |latency: 30.31045937538147
Time quotient is: 0.6195637136697769| input type: 3| time:1834 |latency: 29.739058256149292
Time quotient is: 0.5922440340121587| input type: 3| time:1898 |latency: 28.427713632583618
Time quotient is: 0.6514060248931249| input type: 3| time:1964 |latency: 31.267489194869995
Time quotient is: 0.8519157667954763| input type: 3| time:2040 |latency: 40.89195680618286
Time quotient is: 0.6704409271478653| input type: 3| time:2107 |latency: 32.181164503097534
Time quotient is: 0.5966365933418274| input type: 3| time:2171 |latency: 28.638556480407715
Time quotient is: 0.7817371785640717| input type: 3| time:2244 |latency: 37.52338457107544
Time quotient is: 0.7939308683077494| input type: 3| time:2316 |latency: 38.10868167877197
Time quotient is: 0.7738291869560877| input type: 3| time:2388 |latency: 37.14380097389221
Time quotient is: 0.7819716185331345| input type: 3| time:2461 |latency: 37.534637689590454
Time quotient is: 1.003569210569064| input type: 3| time:2544 |latency: 48.17132210731506
Time quotient is: 0.5939165353775024| input type: 3| time:2607 |latency: 28.507993698120117
Time quotient is: 0.6144098788499832| input type: 3| time:2672 |latency: 29.491674184799194
Time quotient is: 0.6088588933149973| input type: 3| time:2741 |latency: 29.225226879119873
Time quotient is: 0.618128702044487| input type: 3| time:2805 |latency: 29.670177698135376
Time quotient is: 0.6768746028343836| input type: 3| time:2877 |latency: 32.489980936050415
Time quotient is: 0.8511413236459097| input type: 3| time:2953 |latency: 40.85478353500366
Time quotient is: 0.8462566683689753| input type: 3| time:3028 |latency: 40.620320081710815
Time quotient is: 0.8268976161877314| input type: 3| time:3103 |latency: 39.69108557701111
Time quotient is: 0.8336269110441208| input type: 3| time:3178 |latency: 40.0140917301178
Time quotient is: 0.6783969700336456| input type: 3| time:3246 |latency: 32.56305456161499
Time quotient is: 0.6702912499507269| input type: 3| time:3314 |latency: 32.17397999763489
Time quotient is: 0.685464471578598| input type: 3| time:3382 |latency: 32.902294635772705
Time quotient is: 0.6757410864035288| input type: 3| time:3449 |latency: 32.435572147369385
Time quotient is: 0.6162572453419367| input type: 3| time:3514 |latency: 29.580347776412964
Time quotient is: 0.7638466656208038| input type: 3| time:3586 |latency: 36.664639949798584
Time quotient is: 0.6159861385822296| input type: 3| time:3650 |latency: 29.56733465194702
Time quotient is: 0.6081186433633169| input type: 3| time:3715 |latency: 29.18969488143921
Time quotient is: 0.6358030885457993| input type: 3| time:3781 |latency: 30.518548250198364
Time quotient is: 0.6205228269100189| input type: 3| time:3845 |latency: 29.785095691680908
Time quotient is: 0.5837263514598211| input type: 3| time:3908 |latency: 28.01886487007141
Time quotient is: 0.623899425069491| input type: 3| time:3973 |latency: 29.94717240333557
Time quotient is: 0.5911890417337418| input type: 3| time:4037 |latency: 28.377074003219604
Time quotient is: 0.6012876033782959| input type: 3| time:4100 |latency: 28.861804962158203
Time quotient is: 0.58863665163517| input type: 3| time:4164 |latency: 28.25455927848816
Time quotient is: 0.6122883210579554| input type: 3| time:4228 |latency: 29.38983941078186
Time quotient is: 0.5963874757289886| input type: 3| time:4292 |latency: 28.626598834991455
Time quotient is: 0.5998697578907013| input type: 3| time:4356 |latency: 28.793748378753662
Time quotient is: 0.6461259573698044| input type: 3| time:4422 |latency: 31.01404595375061
Time quotient is: 0.6041687776645025| input type: 3| time:4486 |latency: 29.000101327896118
Time quotient is: 0.5805247773726782| input type: 3| time:4564 |latency: 27.86518931388855
Time quotient is: 0.5942446738481522| input type: 3| time:4630 |latency: 28.523744344711304
Time quotient is: 0.5927866647640864| input type: 3| time:4694 |latency: 28.453759908676147
Time quotient is: 0.5982548097769419| input type: 3| time:4757 |latency: 28.716230869293213
Time quotient is: 0.587306280930837| input type: 3| time:4821 |latency: 28.190701484680176
Time quotient is: 0.6180128008127213| input type: 3| time:4885 |latency: 29.66461443901062
Time quotient is: 0.6223270992437998| input type: 3| time:4950 |latency: 29.871700763702393
Time quotient is: 0.5862482786178589| input type: 3| time:5013 |latency: 28.139917373657227
Time quotient is: 0.5911324719587961| input type: 3| time:5077 |latency: 28.374358654022217
Time quotient is: 0.6019647568464279| input type: 3| time:5140 |latency: 28.89430832862854
Time quotient is: 0.6086010982592901| input type: 3| time:5205 |latency: 29.212852716445923
Time quotient is: 0.6135983467102051| input type: 3| time:5269 |latency: 29.452720642089844
Time quotient is: 0.5936689327160517| input type: 3| time:5333 |latency: 28.496108770370483
Time quotient is: 0.6026300936937332| input type: 3| time:5397 |latency: 28.926244497299194
Time quotient is: 0.5887988259394964| input type: 3| time:5460 |latency: 28.262343645095825
Time quotient is: 0.5990895926952362| input type: 3| time:5524 |latency: 28.756300449371338
Time quotient is: 0.6062521239121755| input type: 3| time:5588 |latency: 29.100101947784424
Time quotient is: 0.5976744095484415| input type: 3| time:5652 |latency: 28.688371658325195
Time quotient is: 0.6154607733090719| input type: 3| time:5716 |latency: 29.54211711883545
Time quotient is: 0.595758338769277| input type: 3| time:5780 |latency: 28.596400260925293
Time quotient is: 0.6129706849654516| input type: 3| time:5844 |latency: 29.422592878341675
Time quotient is: 0.6007517029841741| input type: 3| time:5908 |latency: 28.836081743240356
Time quotient is: 0.6143827736377716| input type: 3| time:5973 |latency: 29.490373134613037
Time quotient is: 0.6284966220458349| input type: 3| time:6038 |latency: 30.167837858200073
Time quotient is: 0.6089274783929189| input type: 3| time:6103 |latency: 29.228518962860107
Time quotient is: 0.5953331192334493| input type: 3| time:6166 |latency: 28.575989723205566
Time quotient is: 0.6081079294284185| input type: 3| time:6230 |latency: 29.189180612564087
Time quotient is: 0.6210333555936813| input type: 3| time:6295 |latency: 29.809601068496704
Time quotient is: 0.5890684425830841| input type: 3| time:6358 |latency: 28.275285243988037
Time quotient is: 0.6077864021062851| input type: 3| time:6423 |latency: 29.173747301101685
Time quotient is: 0.6011899809042612| input type: 3| time:6486 |latency: 28.85711908340454
Time quotient is: 0.6076112439235052| input type: 3| time:6550 |latency: 29.165339708328247
Time quotient is: 0.6082835147778193| input type: 3| time:6615 |latency: 29.197608709335327
Time quotient is: 0.5935567071040472| input type: 3| time:6678 |latency: 28.490721940994263
Time quotient is: 0.5945686250925064| input type: 3| time:6742 |latency: 28.539294004440308
Time quotient is: 0.6221482654412588| input type: 3| time:6807 |latency: 29.86311674118042
Time quotient is: 0.6389451175928116| input type: 3| time:6873 |latency: 30.669365644454956
Time quotient is: 0.6071969171365103| input type: 3| time:6937 |latency: 29.14545202255249
Time quotient is: 0.6270871708790461| input type: 3| time:7003 |latency: 30.100184202194214
Time quotient is: 0.6001892685890198| input type: 3| time:7067 |latency: 28.80908489227295
Time quotient is: 0.6034351885318756| input type: 3| time:7134 |latency: 28.96488904953003
