Reward is: -6| input type: 3| time:89
Reward is: 7.426224276423454| input type: 3| time:155
Reward is: 7.343259409070015| input type: 3| time:219
Reward is: 7.350054785609245| input type: 3| time:283
Reward is: 7.366913795471191| input type: 3| time:350
Reward is: 5.7583763837814335| input type: 3| time:415
Reward is: 5.394470596313477| input type: 3| time:482
Reward is: -5.0803367247184115| input type: 3| time:569
Reward is: -5.031828915079434| input type: 3| time:654
Reward is: -5.0129472861687345| input type: 3| time:738
Reward is: 7.893345341086388| input type: 3| time:811
Reward is: 7.979110062122345| input type: 3| time:886
Reward is: 7.618827611207962| input type: 3| time:965
Reward is: 5.97359553873539| input type: 3| time:1041
Reward is: 5.924642124772072| input type: 3| time:1116
Reward is: 5.4381113886833194| input type: 3| time:1183
Reward is: 5.448064306378365| input type: 3| time:1251
Reward is: 5.426252329349518| input type: 3| time:1319
Reward is: 5.748800286650658| input type: 3| time:1383
Reward is: 5.630287954211235| input type: 3| time:1446
Reward is: 5.008779136197908| input type: 3| time:1510
Reward is: 4.631379438298089| input type: 3| time:1575
Reward is: 5.101773885743959| input type: 3| time:1640
Reward is: 5.673137658834458| input type: 3| time:1704
Reward is: 5.108689425247056| input type: 3| time:1769
Reward is: 4.692024474342664| input type: 3| time:1834
Reward is: 4.610065435369809| input type: 3| time:1898
Reward is: 4.287551408012708| input type: 3| time:1964
Reward is: 4.889080633719762| input type: 3| time:2040
Reward is: 4.844656114776929| input type: 3| time:2107
Reward is: 4.623243113358815| input type: 3| time:2171
Reward is: 5.178544869025548| input type: 3| time:2244
Reward is: 4.715125938256581| input type: 3| time:2316
Reward is: 4.654820894201596| input type: 3| time:2388
Reward is: 4.679248188932736| input type: 3| time:2461
Reward is: -5.003569210569064| input type: 3| time:2544
Reward is: 4.61508293946584| input type: 3| time:2607
Reward is: 4.676562969883283| input type: 3| time:2672
Reward is: -2| input type: 3| time:2689
Reward is: 4.659910013278325| input type: 3| time:2741
Reward is: 4.687719439466794| input type: 3| time:2805
Reward is: -2| input type: 3| time:2822
Reward is: 4.363957141836484| input type: 3| time:2877
